FORMULARIO;ID_000;ID_003;ID_004;ID_005;ID_006;ID_008_HH;ID_008_MM;ID_008_A;A_003;A_004;A_005;A_006;A_007;A_008;Municipio;Comuna;Estrato;F_EXP
1311;9147;173;3;01-20-2583;29/7/2017 0:00:00;11;0;a. m.;1;1;2;1;2;2;Pereira;Perla de Otun;2;94,21
1312;9147;33;2;01-15-2294;25/7/2017 0:00:00;3;30;p. m.;1;3;3;2;4;4;Pereira;Cuba;3;33,15
1313;9147;34;2;01-15-2292;25/7/2017 0:00:00;5;50;p. m.;1;1;3;1;3;3;Pereira;Cuba;3;31,23
1315;2443;35;1;01-15-2299;26/7/2017 0:00:00;2;50;p. m.;1;3;3;1;6;5;Pereira;Cuba;3;82,71
1316;9147;35;5;01-15-2319;26/7/2017 0:00:00;4;10;p. m.;1;1;3;1;6;6;Pereira;Cuba;3;82,71
1317;2443;36;2;01-15-2333;26/7/2017 0:00:00;5;35;p. m.;1;1;3;1;4;4;Pereira;Cuba;3;84,19
1318;2443;166;5;01-20-2482;27/7/2017 0:00:00;3;35;p. m.;1;3;2;1;2;2;Pereira;Perla de Otun;2;40,39
1320;9147;168;4;01-20-2446;28/7/2017 0:00:00;2;45;p. m.;1;3;2;1;4;4;Pereira;Perla de Otun;2;21,78
1321;2443;169;4;01-20-2447;28/7/2017 0:00:00;3;45;p. m.;2;3;2;1;2;2;Pereira;Perla de Otun;2;51,42
1322;9147;191;4;01-19-1863;25/7/2017 0:00:00;5;40;p. m.;1;1;2;1;4;3;Pereira;San Joaquin;2;31,19
1323;9147;185;1;01-19-4806;26/7/2017 0:00:00;6;0;p. m.;2;3;3;1;2;2;Pereira;San Joaquin;3;104,05
1325;9147;185;3;01-19-4802;27/7/2017 0:00:00;5;45;p. m.;2;1;3;1;2;2;Pereira;San Joaquin;3;279,88
1326;9147;185;3;01-19-4802;26/7/2017 0:00:00;6;50;p. m.;2;1;3;1;2;2;Pereira;San Joaquin;3;279,88
1327;2443;185;3;01-19-4802;26/7/2017 0:00:00;6;20;p. m.;2;3;3;1;3;3;Pereira;San Joaquin;3;314,00
1328;9147;185;3;01-19-4802;26/7/2017 0:00:00;6;0;p. m.;2;1;3;1;2;2;Pereira;San Joaquin;3;279,88
1329;9147;236;1;01-18-1768;2/8/2017 0:00:00;3;0;p. m.;1;1;3;1;2;2;Pereira;El Oso;3;33,17
1330;2443;25;3;01-04-0760;7/6/2017 0:00:00;6;50;p. m.;2;3;5;3;1;1;Pereira;Centro;5;46,94
1331;2443;4;3;01-02-3370;9/6/2017 0:00:00;3;35;p. m.;1;3;4;1;2;2;Pereira;Rio Otun;4;27,36
1332;2443;46;4;01-15-2030;10/6/2017 0:00:00;10;50;a. m.;1;3;4;1;5;5;Pereira;Cuba;4;19,16
1333;2443;46;1;01-15-2238;10/6/2017 0:00:00;1;50;p. m.;1;3;4;1;5;4;Pereira;Cuba;4;47,88
1335;2443;4;3;01-02-3370;9/6/2017 0:00:00;5;50;p. m.;1;3;4;1;3;3;Pereira;Rio Otun;4;29,47
1336;2443;4;3;01-02-3370;9/6/2017 0:00:00;3;20;p. m.;1;1;4;1;2;2;Pereira;Rio Otun;4;27,36
1337;2443;4;3;01-02-3370;9/6/2017 0:00:00;3;10;p. m.;1;3;4;1;3;3;Pereira;Rio Otun;4;29,47
1340;2443;46;1;01-15-2238;10/6/2017 0:00:00;1;30;p. m.;1;3;4;1;3;3;Pereira;Cuba;4;47,91
1342;2443;45;2;01-15-2239;10/6/2017 0:00:00;11;45;a. m.;1;1;4;1;1;1;Pereira;Cuba;4;28,99
1343;2443;45;1;01-15-2246;10/6/2017 0:00:00;12;20;p. m.;1;1;4;1;4;4;Pereira;Cuba;4;132,70
1345;2443;160;5;01-21-4417;31/5/2017 0:00:00;3;50;p. m.;1;2;4;1;2;2;Pereira;El Rocio;4;98,32
1347;2443;46;1;01-15-2238;10/6/2017 0:00:00;2;50;p. m.;1;3;4;1;3;3;Pereira;Cuba;4;34,25
1348;2443;45;2;01-15-2239;10/6/2017 0:00:00;10;50;a. m.;2;3;4;1;1;1;Pereira;Cuba;4;23,72
1349;2443;45;2;01-15-2239;10/6/2017 0:00:00;11;0;a. m.;2;3;4;1;2;2;Pereira;Cuba;4;35,02
1351;2443;21;2;01-04-0620;13/6/2017 0:00:00;5;20;p. m.;1;3;4;1;2;2;Pereira;Centro;4;103,48
1352;2443;17;3;01-04-3443;13/6/2017 0:00:00;4;30;p. m.;1;1;4;2;2;2;Pereira;Centro;4;42,28
1353;9147;174;5;01-20-0684;28/7/2017 0:00:00;2;55;p. m.;1;1;2;1;2;2;Pereira;Perla de Otun;2;34,30
1354;2443;17;1;01-04-3372;13/6/2017 0:00:00;3;10;p. m.;1;3;4;1;3;3;Pereira;Centro;4;27,85
1355;2443;17;3;01-04-3443;13/6/2017 0:00:00;4;0;p. m.;1;3;4;1;4;4;Pereira;Centro;4;66,97
1356;2443;83;2;01-14-0545;14/6/2017 0:00:00;6;0;p. m.;1;1;4;1;4;4;Pereira;Boston;4;120,25
1357;9147;174;5;01-20-0684;28/7/2017 0:00:00;3;30;p. m.;1;3;2;1;5;5;Pereira;Perla de Otun;2;40,26
1359;9147;37;5;01-15-2230;25/7/2017 0:00:00;3;17;p. m.;2;2;3;1;1;1;Pereira;Cuba;3;50,43
1361;2443;37;3;01-15-2230;25/7/2017 0:00:00;4;38;p. m.;1;3;3;1;4;3;Pereira;Cuba;3;44,16
1362;2443;40;1;01-15-2124;26/7/2017 0:00:00;3;18;p. m.;1;5;3;1;3;3;Pereira;Cuba;3;37,17
1363;2443;40;2;01-15-2265;26/7/2017 0:00:00;5;11;p. m.;1;3;3;1;2;2;Pereira;Cuba;3;34,92
1364;2443;40;2;01-15-2265;26/7/2017 0:00:00;5;36;p. m.;1;3;3;1;2;2;Pereira;Cuba;3;34,92
1365;2443;190;1;01-19-2428;27/7/2017 0:00:00;4;32;p. m.;1;1;2;1;2;2;Pereira;San Joaquin;2;312,84
1366;9147;192;3;01-19-1882;28/7/2017 0:00:00;3;18;p. m.;2;1;2;2;1;1;Pereira;San Joaquin;2;88,54
1368;9147;196;4;01-19-1184;29/7/2017 0:00:00;11;25;a. m.;1;2;1;1;4;3;Pereira;San Joaquin;1;36,91
1370;9147;38;3;01-15-2240;25/7/2017 0:00:00;5;2;p. m.;1;1;3;1;1;1;Pereira;Cuba;3;10,97
1373;2443;190;2;01-19-1924;27/7/2017 0:00:00;4;4;p. m.;1;3;2;1;2;2;Pereira;San Joaquin;2;50,49
1379;9147;116;4;01-06-4339;5/8/2017 0:00:00;12;30;p. m.;1;1;5;1;1;1;Pereira;El Jardin;5;18,56
1380;9147;40;1;01-15-2124;26/7/2017 0:00:00;3;50;p. m.;1;1;3;1;5;5;Pereira;Cuba;3;34,05
1383;9147;192;1;01-19-1809;28/7/2017 0:00:00;3;20;p. m.;1;1;2;1;3;3;Pereira;San Joaquin;2;80,46
1384;9147;188;5;01-19-2948;29/7/2017 0:00:00;11;8;a. m.;1;1;3;1;2;2;Pereira;San Joaquin;3;12,39
1386;2443;37;1;01-15-2277;25/7/2017 0:00:00;3;10;p. m.;1;3;3;1;4;3;Pereira;Cuba;3;8,14
1387;9147;37;3;01-15-2278;25/7/2017 0:00:00;5;40;p. m.;1;3;3;1;2;2;Pereira;Cuba;3;140,14
1389;2443;40;1;01-15-2124;26/7/2017 0:00:00;3;20;p. m.;1;1;3;2;2;2;Pereira;Cuba;3;38,74
1390;9147;135;2;01-10-4639;3/8/2017 0:00:00;3;40;p. m.;2;3;5;1;2;2;Pereira;Olimpica;5;26,69
1391;9147;134;3;01-10-2188;5/8/2017 0:00:00;10;40;a. m.;1;1;4;1;2;2;Pereira;Olimpica;4;31,83
1392;9147;229;3;01-18-2952;1/8/2017 0:00:00;3;48;p. m.;1;1;2;1;3;3;Pereira;El Oso;2;86,30
1393;2443;229;5;01-18-6016;1/8/2017 0:00:00;4;55;p. m.;1;2;2;1;4;4;Pereira;El Oso;2;59,86
1394;9147;230;2;01-18-1215;2/8/2017 0:00:00;3;13;p. m.;1;1;2;1;3;3;Pereira;El Oso;2;167,91
1395;9147;135;3;01-10-4640;3/8/2017 0:00:00;4;11;p. m.;2;3;5;1;1;1;Pereira;Olimpica;5;21,11
1396;9147;135;3;01-10-4640;3/8/2017 0:00:00;7;35;p. m.;1;1;5;1;4;4;Pereira;Olimpica;5;22,23
1397;9147;134;1;01-10-2310;5/8/2017 0:00:00;12;0;p. m.;1;1;4;1;4;4;Pereira;Olimpica;4;24,43
1399;2443;134;1;01-10-2310;9/8/2017 0:00:00;4;45;p. m.;1;1;4;1;4;4;Pereira;Olimpica;4;24,43
1400;9147;37;1;01-15-2277;25/7/2017 0:00:00;3;50;p. m.;2;3;3;1;3;3;Pereira;Cuba;3;8,31
1401;9147;37;4;01-15-2317;25/7/2017 0:00:00;4;0;p. m.;2;3;3;1;3;3;Pereira;Cuba;3;5,49
1402;9147;37;4;01-15-2317;25/7/2017 0:00:00;4;40;p. m.;2;3;3;1;4;3;Pereira;Cuba;3;5,40
1404;2443;40;1;01-15-2124;26/7/2017 0:00:00;3;17;p. m.;2;3;3;1;3;3;Pereira;Cuba;3;37,17
1405;9147;40;1;01-15-2244;26/7/2017 0:00:00;4;40;p. m.;1;1;3;1;4;4;Pereira;Cuba;3;93,61
1406;9147;40;1;01-15-2259;26/7/2017 0:00:00;5;41;p. m.;2;3;3;1;4;4;Pereira;Cuba;3;39,18
1407;9147;40;1;01-15-2259;26/7/2017 0:00:00;6;25;a. m.;1;5;3;1;1;1;Pereira;Cuba;3;44,51
1409;9147;190;4;01-19-1571;27/7/2017 0:00:00;4;56;p. m.;2;3;2;1;1;1;Pereira;San Joaquin;2;320,26
1410;9147;41;1;01-15-2084;25/7/2017 0:00:00;2;54;p. m.;1;3;3;1;3;3;Pereira;Cuba;3;20,71
1411;9147;41;3;01-15-2342;25/7/2017 0:00:00;3;53;p. m.;1;1;3;1;2;2;Pereira;Cuba;3;6,44
1412;9147;42;3;01-15-1940;26/7/2017 0:00:00;11;5;a. m.;1;3;1;1;6;5;Pereira;Cuba;1;9,75
1413;9147;42;4;01-15-1912;26/7/2017 0:00:00;12;28;p. m.;3;1;1;3;1;1;Pereira;Cuba;1;39,06
1414;9147;43;1;01-15-2338;27/7/2017 0:00:00;3;24;p. m.;1;1;2;1;7;7;Pereira;Cuba;2;10,24
1415;9147;43;3;01-15-2066;27/7/2017 0:00:00;5;33;p. m.;1;3;2;1;4;4;Pereira;Cuba;2;52,80
1416;9147;173;1;01-20-2484;28/7/2017 0:00:00;3;55;p. m.;1;3;2;1;4;3;Pereira;Perla de Otun;2;19,99
1417;9147;173;1;01-20-2484;28/7/2017 0:00:00;4;33;p. m.;1;1;2;1;3;3;Pereira;Perla de Otun;2;19,21
1418;9147;170;3;01-20-2533;29/7/2017 0:00:00;10;57;a. m.;1;1;2;1;2;2;Pereira;Perla de Otun;2;30,46
1419;9147;234;1;01-18-2021;1/8/2017 0:00:00;3;20;p. m.;1;1;2;1;4;4;Pereira;El Oso;2;17,96
1420;9147;236;2;01-18-2018;2/8/2017 0:00:00;2;0;p. m.;1;1;3;1;2;2;Pereira;El Oso;3;57,89
1421;9147;235;3;01-18-2014;3/8/2017 0:00:00;3;30;p. m.;1;3;2;1;3;3;Pereira;El Oso;2;25,02
1422;6744;263;3;01-18-2748;2/8/2017 0:00:00;3;20;p. m.;1;3;3;1;3;2;Pereira;El Oso;3;57,13
1424;9147;235;2;01-18-2176;3/8/2017 0:00:00;3;20;p. m.;1;1;2;1;2;2;Pereira;El Oso;2;42,13
1425;9147;235;2;01-18-2176;3/8/2017 0:00:00;3;50;p. m.;1;3;2;1;1;1;Pereira;El Oso;2;42,70
1426;9147;235;3;01-18-2014;3/8/2017 0:00:00;3;20;p. m.;1;3;2;1;5;4;Pereira;El Oso;2;24,59
1429;9147;235;5;01-18-1786;3/8/2017 0:00:00;3;30;a. m.;1;1;2;1;2;2;Pereira;El Oso;2;27,61
1430;9147;38;1;01-15-2236;25/7/2017 0:00:00;3;0;p. m.;1;1;3;1;2;2;Pereira;Cuba;3;57,34
1431;9147;39;5;01-15-2276;26/7/2017 0:00:00;3;45;p. m.;1;1;3;1;2;2;Pereira;Cuba;3;15,71
1432;2443;39;3;01-15-2289;26/7/2017 0:00:00;5;0;p. m.;1;2;3;1;4;4;Pereira;Cuba;3;11,68
1433;9147;190;1;01-19-2428;27/7/2017 0:00:00;4;20;p. m.;1;3;2;1;1;1;Pereira;San Joaquin;2;239,07
1434;9147;192;2;01-19-2028;27/7/2017 0:00:00;3;19;p. m.;1;2;2;1;4;4;Pereira;San Joaquin;2;43,54
1437;9147;38;3;01-15-2240;25/7/2017 0:00:00;4;53;p. m.;1;3;3;1;1;1;Pereira;Cuba;3;10,97
1438;2443;38;4;01-15-1799;25/7/2017 0:00:00;5;30;p. m.;1;2;3;1;5;5;Pereira;Cuba;3;57,55
1439;2443;163;5;01-21-4443;2/6/2017 0:00:00;11;50;a. m.;1;3;4;1;3;3;Pereira;El Rocio;4;24,49
1440;2443;163;5;01-21-4443;2/6/2017 0:00:00;12;30;p. m.;1;1;4;1;4;4;Pereira;El Rocio;4;25,46
1441;2443;163;5;01-21-4443;2/6/2017 0:00:00;1;0;p. m.;1;3;4;1;5;5;Pereira;El Rocio;4;26,44
1442;2443;93;1;01-11-1126;31/5/2017 0:00:00;6;17;p. m.;2;3;5;4;1;1;Pereira;Universidad;5;13,52
1443;2443;92;3;01-11-1384;31/5/2017 0:00:00;5;45;p. m.;2;1;5;1;2;2;Pereira;Universidad;5;11,18
1444;2443;93;2;01-11-1128;31/5/2017 0:00:00;7;15;p. m.;2;1;5;1;3;2;Pereira;Universidad;5;15,30
1445;2443;92;3;01-11-1384;31/5/2017 0:00:00;5;45;p. m.;2;1;5;1;4;4;Pereira;Universidad;5;19,43
1446;2443;143;2;01-17-1025;1/6/2017 0:00:00;6;0;p. m.;1;1;3;1;2;2;Pereira;El Poblado;3;83,95
1448;9147;196;4;01-19-1184;29/7/2017 0:00:00;11;20;a. m.;1;2;1;1;4;4;Pereira;San Joaquin;1;36,91
1449;2443;193;4;01-19-4861;28/7/2017 0:00:00;3;34;p. m.;1;1;2;1;2;2;Pereira;San Joaquin;2;206,58
1452;2443;143;3;01-17-1044;1/6/2017 0:00:00;6;0;p. m.;1;2;3;3;2;2;Pereira;El Poblado;3;29,63
1453;2443;143;1;01-17-1046;1/6/2017 0:00:00;4;45;p. m.;1;1;3;1;4;4;Pereira;El Poblado;3;85,95
1455;2443;501;1;01-32-2938;2/6/2017 0:00:00;4;50;p. m.;1;1;6;1;3;3;Pereira;Rural 2;6;83,24
1459;2443;143;1;01-17-1046;1/6/2017 0:00:00;4;58;p. m.;1;3;3;1;2;2;Pereira;El Poblado;3;64,53
1464;2443;159;5;01-21-4459;3/6/2017 0:00:00;11;44;a. m.;1;3;4;1;3;2;Pereira;El Rocio;4;19,47
1466;2443;160;4;01-21-4463;3/6/2017 0:00:00;12;45;a. m.;1;2;4;1;3;3;Pereira;El Rocio;4;42,34
1467;9147;38;2;01-15-2396;25/8/2017 0:00:00;3;49;p. m.;1;1;3;1;2;2;Pereira;Cuba;3;40,05
1468;9147;38;3;01-15-2240;25/7/2017 0:00:00;4;44;p. m.;1;3;3;1;4;3;Pereira;Cuba;3;10,22
1469;9147;39;1;01-15-2266;26/7/2017 0:00:00;3;30;p. m.;1;1;3;1;2;2;Pereira;Cuba;3;96,38
1470;2443;39;3;01-15-2289;26/7/2017 0:00:00;5;1;p. m.;1;3;3;1;3;3;Pereira;Cuba;3;11,99
1472;2443;111;1;01-06-1719;7/6/2017 0:00:00;7;10;p. m.;2;3;6;1;1;1;Pereira;El Jardin;6;13,11
1473;2443;112;2;01-06-1748;8/6/2017 0:00:00;3;56;p. m.;1;1;6;1;4;4;Pereira;El Jardin;6;214,97
1474;2443;163;1;01-21-4441;3/6/2017 0:00:00;1;0;p. m.;1;1;4;1;2;2;Pereira;El Rocio;4;17,22
1475;2443;163;1;01-21-4441;3/6/2017 0:00:00;12;30;p. m.;1;3;4;1;4;4;Pereira;El Rocio;4;18,26
1476;2443;502;1;01-32-10843;6/6/2017 0:00:00;3;45;p. m.;1;3;5;1;3;3;Pereira;Rural 2;5;117,32
1478;2443;190;2;01-19-1924;27/7/2017 0:00:00;5;30;p. m.;1;1;2;1;3;3;Pereira;San Joaquin;2;53,71
1479;9147;188;4;01-19-2761;29/7/2017 0:00:00;10;47;a. m.;1;1;3;1;2;2;Pereira;San Joaquin;3;18,71
1480;9147;188;4;01-19-2761;29/7/2017 0:00:00;11;24;a. m.;1;1;3;1;3;3;Pereira;San Joaquin;3;18,74
1481;2443;203;2;01-01-8047;16/8/2017 0:00:00;4;30;p. m.;1;2;2;1;5;5;Pereira;Del Caf<e9>;2;112,90
1482;9147;175;5;01-20-2940;28/7/2017 0:00:00;2;0;p. m.;1;3;2;1;4;4;Pereira;Perla de Otun;2;18,24
1483;2443;501;2;01-32-2938;2/6/2017 0:00:00;4;20;p. m.;1;1;6;1;5;5;Pereira;Rural 2;6;43,74
1485;2443;501;1;01-32-2938;2/6/2017 0:00:00;6;15;p. m.;1;1;6;1;2;2;Pereira;Rural 2;6;121,19
1486;2443;501;1;01-32-2938;2/6/2017 0:00:00;5;10;p. m.;1;1;6;1;2;2;Pereira;Rural 2;6;140,01
1487;2443;501;1;01-32-2938;2/6/2017 0:00:00;6;0;p. m.;1;2;6;1;3;3;Pereira;Rural 2;6;110,91
1489;2443;501;1;01-32-2938;2/6/2017 0:00:00;4;10;p. m.;1;3;6;1;2;2;Pereira;Rural 2;6;134,73
1490;2443;501;1;01-32-2938;2/6/2017 0:00:00;5;0;p. m.;1;1;6;1;4;4;Pereira;Rural 2;6;85,44
1491;2443;501;1;01-32-2938;2/6/2017 0:00:00;5;49;p. m.;1;1;6;1;5;3;Pereira;Rural 2;6;86,47
1494;2443;501;1;01-32-2938;2/6/2017 0:00:00;5;55;p. m.;1;1;6;1;4;4;Pereira;Rural 2;6;101,01
1495;2443;501;1;01-32-2938;2/6/2017 0:00:00;4;30;p. m.;1;1;6;1;3;3;Pereira;Rural 2;6;43,74
1496;2443;501;1;01-32-2938;2/6/2017 0:00:00;5;50;p. m.;1;1;6;1;2;2;Pereira;Rural 2;6;65,36
1497;2443;112;4;01-06-1566;7/6/2017 0:00:00;4;40;p. m.;2;3;6;2;3;2;Pereira;El Jardin;6;19,18
1498;2443;163;4;01-21-4440;3/6/2017 0:00:00;12;20;p. m.;1;1;4;1;4;4;Pereira;El Rocio;4;19,68
1499;2443;163;4;01-21-4440;3/6/2017 0:00:00;1;0;p. m.;1;1;4;1;4;3;Pereira;El Rocio;4;19,68
1500;2443;502;1;01-32-10843;6/6/2017 0:00:00;3;10;p. m.;1;3;5;1;4;3;Pereira;Rural 2;5;98,44
1501;9147;300;2;01-11-0129;27/5/2017 0:00:00;11;30;a. m.;2;2;6;1;2;2;Pereira;Universidad;6;105,46
1502;9147;115;1;01-06-4362;30/5/2017 0:00:00;12;5;p. m.;1;2;5;1;3;3;Pereira;El Jardin;5;22,69
1503;2443;175;1;01-20-2784;28/7/2017 0:00:00;3;15;p. m.;1;1;2;1;3;3;Pereira;Perla de Otun;2;54,95
1504;2443;502;1;01-32-10843;6/6/2017 0:00:00;3;28;p. m.;1;1;5;1;4;4;Pereira;Rural 2;5;98,02
1505;2443;502;1;01-32-10843;6/6/2017 0:00:00;4;20;p. m.;1;3;5;1;3;3;Pereira;Rural 2;5;79,98
1506;2443;502;1;01-32-10843;6/6/2017 0:00:00;2;45;p. m.;1;1;5;1;6;6;Pereira;Rural 2;5;65,16
1507;2443;502;1;01-32-10843;6/6/2017 0:00:00;3;15;p. m.;1;1;5;1;4;4;Pereira;Rural 2;5;83,16
1508;2443;502;1;01-32-10843;6/6/2017 0:00:00;3;45;p. m.;1;1;5;1;3;2;Pereira;Rural 2;5;66,79
1509;2443;111;2;01-06-1680;7/6/2017 0:00:00;5;40;p. m.;2;1;6;1;2;2;Pereira;El Jardin;6;60,18
1510;2443;502;1;01-32-10843;6/6/2017 0:00:00;2;56;p. m.;1;2;5;1;2;2;Pereira;Rural 2;5;84,31
1511;2443;502;1;01-32-10843;6/6/2017 0:00:00;3;40;p. m.;1;2;5;1;3;2;Pereira;Rural 2;5;88,55
1512;2443;112;4;01-06-1566;7/6/2017 0:00:00;3;40;p. m.;1;1;6;1;2;2;Pereira;El Jardin;6;15,08
1513;2443;112;4;01-06-1566;7/6/2017 0:00:00;4;0;p. m.;1;1;6;1;4;4;Pereira;El Jardin;6;23,29
1514;2443;112;4;01-06-1566;7/6/2017 0:00:00;4;38;p. m.;2;3;6;1;1;1;Pereira;El Jardin;6;10,97
1515;2443;112;4;01-06-1566;8/6/2017 0:00:00;3;11;p. m.;1;3;6;1;4;2;Pereira;El Jardin;6;23,29
1516;2443;111;2;01-06-1680;7/6/2017 0:00:00;5;40;p. m.;1;1;6;1;2;2;Pereira;El Jardin;6;60,18
1517;2443;112;3;01-06-1726;9/6/2017 0:00:00;4;40;p. m.;1;1;6;1;2;2;Pereira;El Jardin;6;40,77
1519;2443;162;4;01-21-4436;10/6/2017 0:00:00;10;50;a. m.;1;1;4;1;3;3;Pereira;El Rocio;4;51,55
1520;2443;502;1;01-32-10843;6/6/2017 0:00:00;2;50;p. m.;1;1;5;1;4;4;Pereira;Rural 2;5;98,36
1522;2443;502;1;01-32-10843;6/6/2017 0:00:00;4;15;p. m.;1;1;5;1;3;3;Pereira;Rural 2;5;98,24
1524;2443;236;3;01-18-2748;2/8/2017 0:00:00;2;31;p. m.;1;1;3;1;3;3;Pereira;El Oso;3;57,13
1525;9147;175;3;01-20-2703;1/8/2017 0:00:00;3;49;p. m.;1;1;2;1;2;2;Pereira;Perla de Otun;2;51,42
1526;2443;235;2;01-18-2176;3/8/2017 0:00:00;3;5;p. m.;1;1;2;1;3;3;Pereira;El Oso;2;41,56
1527;2443;236;3;01-18-2748;2/8/2017 0:00:00;2;13;p. m.;1;3;3;1;3;2;Pereira;El Oso;3;57,13
1528;2443;236;3;01-18-2748;2/8/2017 0:00:00;2;11;p. m.;2;3;3;1;2;2;Pereira;El Oso;3;50,93
1529;2443;235;3;01-18-2014;3/8/2017 0:00:00;3;10;p. m.;1;3;2;1;5;5;Pereira;El Oso;2;24,59
1530;2443;236;2;01-18-2018;2/8/2017 0:00:00;2;0;p. m.;1;1;3;1;3;3;Pereira;El Oso;3;66,00
1531;2443;185;2;01-19-4814;26/7/2017 0:00:00;5;30;p. m.;2;2;3;1;5;4;Pereira;San Joaquin;3;505,65
1532;2443;185;2;01-19-4814;26/7/2017 0:00:00;6;30;p. m.;2;1;3;1;5;4;Pereira;San Joaquin;3;234,41
1533;2443;185;1;01-19-4806;26/7/2017 0:00:00;6;0;p. m.;2;1;3;1;4;4;Pereira;San Joaquin;3;107,75
1534;2443;191;5;01-19-1885;25/7/2017 0:00:00;5;0;p. m.;2;3;2;1;2;1;Pereira;San Joaquin;2;26,89
1535;2443;177;5;01-20-2652;27/6/2017 0:00:00;4;0;p. m.;2;3;3;1;2;2;Pereira;Perla de Otun;3;62,05
1536;2443;177;5;01-20-2652;27/6/2017 0:00:00;4;35;p. m.;2;3;3;1;3;3;Pereira;Perla de Otun;3;48,41
1537;2443;177;4;01-20-2711;27/7/2017 0:00:00;4;50;p. m.;1;1;3;1;4;4;Pereira;Perla de Otun;3;36,31
1538;9147;185;1;01-19-4806;26/7/2017 0:00:00;5;32;p. m.;2;1;3;1;2;2;Pereira;San Joaquin;3;104,05
1540;2443;191;5;01-19-1885;25/7/2017 0:00:00;5;0;p. m.;1;1;2;1;5;4;Pereira;San Joaquin;2;29,82
1541;2443;33;2;01-15-2294;25/7/2017 0:00:00;3;0;p. m.;1;2;3;1;2;2;Pereira;Cuba;3;35,99
1542;9147;33;2;01-15-2294;25/7/2017 0:00:00;4;40;p. m.;2;3;3;1;2;2;Pereira;Cuba;3;35,99
1543;9147;34;2;01-15-2292;25/7/2017 0:00:00;5;30;p. m.;3;3;3;14;1;1;Pereira;Cuba;3;33,70
1544;2443;35;3;01-15-2419;26/7/2017 0:00:00;3;30;p. m.;1;3;3;2;5;4;Pereira;Cuba;3;39,83
1545;2443;36;1;01-15-2127;26/7/2017 0:00:00;5;30;p. m.;1;3;3;2;2;2;Pereira;Cuba;3;23,46
1546;2443;36;1;01-15-2127;26/7/2017 0:00:00;6;15;p. m.;1;3;3;3;2;2;Pereira;Cuba;3;23,46
1547;2443;166;2;01-20-2475;27/7/2017 0:00:00;4;30;p. m.;1;1;2;2;2;2;Pereira;Perla de Otun;2;28,61
1548;2443;167;4;01-20-2954;27/7/2017 0:00:00;5;1;p. m.;1;3;2;1;6;5;Pereira;Perla de Otun;2;37,14
1549;2443;168;3;01-20-0673;28/7/2017 0:00:00;2;53;p. m.;1;3;2;1;3;3;Pereira;Perla de Otun;2;19,21
1551;2443;190;3;01-19-1581;27/7/2017 0:00:00;5;0;p. m.;1;3;2;1;2;2;Pereira;San Joaquin;2;271,73
1552;9147;101;2;01-12-1033;28/7/2017 0:00:00;2;50;p. m.;1;3;1;1;4;3;Pereira;San Nicolas;1;2,29
1553;2443;102;4;01-12-1559;28/7/2017 0:00:00;4;30;p. m.;1;1;1;3;2;2;Pereira;San Nicolas;1;87,88
1554;9147;103;1;01-12-1740;29/7/2017 0:00:00;12;15;p. m.;1;3;1;1;5;4;Pereira;San Nicolas;1;23,47
1555;2443;103;4;01-12-1743;29/7/2017 0:00:00;11;30;a. m.;1;3;1;1;3;3;Pereira;San Nicolas;1;41,52
1556;2443;104;1;01-12-1613;29/7/2017 0:00:00;1;50;p. m.;1;1;2;1;3;3;Pereira;San Nicolas;2;43,58
1557;2443;104;1;01-12-1613;29/7/2017 0:00:00;1;15;p. m.;1;1;2;1;3;3;Pereira;San Nicolas;2;43,58
1558;9147;104;4;01-12-1691;1/8/2017 0:00:00;3;30;p. m.;1;3;2;4;2;2;Pereira;San Nicolas;2;28,07
1559;9147;106;1;01-12-1611;1/8/2017 0:00:00;6;30;p. m.;1;2;3;1;1;1;Pereira;San Nicolas;3;53,67
1560;2443;106;4;01-12-1496;2/8/2017 0:00:00;2;40;p. m.;1;1;3;1;3;3;Pereira;San Nicolas;3;41,46
1561;2443;190;5;01-19-1582;27/7/2017 0:00:00;4;20;p. m.;1;3;2;1;5;5;Pereira;San Joaquin;2;1135,38
1562;2443;190;5;01-19-1582;27/7/2017 0:00:00;5;50;p. m.;1;1;2;1;2;2;Pereira;San Joaquin;2;454,91
1563;2443;192;1;01-19-1809;28/7/2017 0:00:00;3;50;p. m.;1;3;2;1;3;3;Pereira;San Joaquin;2;80,46
1564;2443;180;5;01-19-4722;3/6/2017 0:00:00;1;0;p. m.;1;3;5;1;2;2;Pereira;San Joaquin;5;79,55
1565;2443;178;5;01-19-4714;31/5/2017 0:00:00;3;40;p. m.;1;1;5;1;3;3;Pereira;San Joaquin;5;48,49
1567;2443;178;5;01-19-4714;31/5/2017 0:00:00;3;40;p. m.;1;3;5;1;5;5;Pereira;San Joaquin;5;49,03
1568;2443;188;5;01-19-2948;29/7/2017 0:00:00;10;47;a. m.;1;1;3;1;3;3;Pereira;San Joaquin;3;12,41
1569;2443;188;5;01-19-2948;29/7/2017 0:00:00;12;50;p. m.;1;1;3;1;1;1;Pereira;San Joaquin;3;12,38
1570;2443;178;5;01-19-4714;31/5/2017 0:00:00;3;0;p. m.;1;1;5;1;3;3;Pereira;San Joaquin;5;48,49
1571;2443;178;3;01-19-4713;31/5/2017 0:00:00;3;45;p. m.;1;1;5;1;4;4;Pereira;San Joaquin;5;34,76
