"FORMULARIO";"B_001";"D_003";"D_004";"D_005";"D_006";"D_006_A";"ZAT_O";"D_007";"D_008";"D_009_HH";"D_009_MM";"D_009_A";"D_010_NO";"D_010L";"D_010M";"D_010Mc";"D_010J";"D_010V";"D_010S";"D_010D";"D_010_Ocasional";"D_011A";"D_011B";"D_011C";"D_012";"F_EXP"
"2410";1;;;4/8/2017 0:00:00;1;;;;;7;0;"A.M.";0;1;1;1;1;1;1;1;0;2;1;2;"TRABAJAR, ALMORZAR, TRABAJAR, HOGAR";97,73
"2410";3;;;4/8/2017 0:00:00;1;;;;;12;0;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"ESTUDIAR, HOGAR";97,73
"2410";4;;;4/8/2017 0:00:00;1;;;;;12;0;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"ESTUDIAR,HOGAR";97,73
"2412";1;;;5/8/2017 0:00:00;1;;;;;6;30;"A.M.";0;0;0;0;0;0;0;0;1;2;1;2;"TRABAJAR, HOGAR";48,81
"2412";2;;;5/8/2017 0:00:00;1;;;;;8;0;"A.M.";0;0;0;0;0;0;0;0;1;2;1;2;"TRABAJAR, HOGAR";48,81
"2412";3;;;5/8/2017 0:00:00;1;;;;;10;0;"A.M.";0;0;0;0;0;0;0;0;1;2;1;2;"TRABAJAR, HOGAR";48,81
"2413";1;;;10/8/2017 0:00:00;1;;;;;4;30;"A.M.";0;1;1;1;1;1;1;1;0;1;12;2;"IMPALA,HOGAR";50,97
"2414";1;;;9/8/2017 0:00:00;1;;;;;1;0;"P.M.";0;1;1;1;1;1;1;0;0;1;1;2;"TRABAJAR, COMER, TRABAJAR, BAR, FINCA";47,17
"2414";2;;;9/8/2017 0:00:00;1;;;;;1;15;"P.M.";1;1;1;1;1;1;1;0;0;2;2;2;"CENTRO, HOGAR";47,17
"2414";3;;;9/8/2017 0:00:00;1;;;;;7;20;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"TRABAJAR, HOGAR,TRABAJAR,HOGAR";47,17
"2415";1;;;9/8/2017 0:00:00;1;;;;;9;30;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"CONTROL,COLEGIO, HOGAR";22,62
"2415";2;;;9/8/2017 0:00:00;1;;;;;6;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"TRABAJAR,HOGAR";22,62
"2415";3;;;9/8/2017 0:00:00;1;;;;;1;10;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"RABAJAR, TRABAJO DEL PADRE,HOGAR";22,62
"2415";4;;;9/8/2017 0:00:00;1;;;;;9;30;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"CONTROL DE SALUD, ESTUDIAR, HOGAR.";22,62
"2416";1;;;10/8/2017 0:00:00;1;;;;;2;0;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"TRAMITE BANCARIO";20,50
"2416";2;;;10/8/2017 0:00:00;1;;;;;4;10;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"ESTUDIAR, HOGAR.";20,50
"2418";1;;;12/8/2017 0:00:00;1;;;;;7;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"TRAMITES,HOGAR";16,89
"2418";2;;;12/8/2017 0:00:00;1;;;;;6;40;"A.M.";1;1;1;1;0;1;0;0;0;2;1;2;"TRABAJO,HOGAR";16,89
"2419";1;;;10/8/2017 0:00:00;1;;;;;7;0;"A.M.";0;1;1;1;1;1;0;0;0;2;1;2;"LLEVAR AL ALGUIEN, HOGAR, LLEVAR DOMICILIO, HOGAR";40,88
"2419";2;;;10/8/2017 0:00:00;1;;;;;11;0;"A.M.";1;0;0;0;0;0;0;0;0;2;1;2;"RECOGER A ALGUIEN, HOGAR, IR AL HOSPITAL, HOGAR";40,88
"2419";3;;;10/8/2017 0:00:00;1;;;;;7;5;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"ESTUDIAR, HOGAR";40,88
"2419";4;;;10/8/2017 0:00:00;1;;;;;7;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"ESTUDIAR, HOGAR";40,88
"2420";1;;;11/8/2017 0:00:00;1;;;;;6;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"TRABAJAR, HOGAR";41,23
"2420";3;;;11/8/2017 0:00:00;1;;;;;11;30;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"ESTUDIAR, CASA";41,23
"2420";4;;;11/8/2017 0:00:00;1;;;;;6;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"ESTUDIAR, CASA";41,23
"2421";1;;;11/8/2017 0:00:00;1;;;;;1;0;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"TRAMITES,HOGAR";50,08
"2421";2;;;11/8/2017 0:00:00;1;;;;;1;0;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"TRAMITES,HOGAR";50,08
"2422";1;;;12/8/2017 0:00:00;1;;;;;7;30;"A.M.";0;1;1;1;1;1;1;1;0;2;1;2;"TRABAJAR, ALMORZAR, TRABAJAR, HOGAR";17,57
"2422";3;;;12/8/2017 0:00:00;1;;;;;6;50;"A.M.";0;0;0;0;0;0;0;0;1;2;2;2;"TRABAJAR, ALMORZAR, TRABAJAR, HOGAR";17,57
"2423";2;;;10/8/2017 0:00:00;1;;;;;10;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"IR AL MEDICO, HOGAR";21,16
"2425";1;;;17/8/2017 0:00:00;1;;;;;1;0;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"KENNEDY, HOGAR";71,08
"2425";3;;;17/8/2017 0:00:00;1;;;;;6;45;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"ESTUDIAR, HOGAR, BRISAS, HOGAR";71,08
"2425";4;;;17/8/2017 0:00:00;1;;;;;6;45;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"ESTUDIAR, HOGAR";71,08
"2426";1;;;17/8/2017 0:00:00;1;;;;;10;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"MATADERIO,HOGAR";91,27
"2426";2;;;17/8/2017 0:00:00;1;;;;;6;45;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"ESTUDIAR,HOGAR,HOGAR PRIMA,HOGAR";91,27
"2427";1;;;17/8/2017 0:00:00;1;;;;;2;0;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"TIENDA,HOGAR";64,74
"2427";2;;;17/8/2017 0:00:00;1;;;;;2;0;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"CASA HERMANA,HOGAR";64,74
"2428";1;;;24/8/2017 0:00:00;1;;;;;1;30;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"ACOMPAÑAR,CASA";146,86
"2428";2;;;24/8/2017 0:00:00;1;;;;;1;30;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"CITA MEDICA,CASA";146,86
"2428";3;;;24/8/2017 0:00:00;1;;;;;9;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"VER ALGUIEN,CASA";146,86
"2429";1;;;24/8/2017 0:00:00;1;;;;;2;15;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"TRABAJAR, HOGAR";91,32
"2429";3;;;24/8/2017 0:00:00;1;;;;;12;10;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"ESTUDIAR, HOGAR";91,32
"2429";4;;;24/8/2017 0:00:00;1;;;;;12;10;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"ESTUDIAR, HOGAR";91,32
"2430";1;;;24/8/2017 0:00:00;1;;;;;5;35;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"LLEVAR ALGUIEN ,HOGAR,TRAER A ALGUIEN,HOGAR";801,26
"2430";2;;;24/8/2017 0:00:00;1;;;;;12;10;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"ESTUDIAR,HOGAR";801,26
"2430";3;;;24/8/2017 0:00:00;1;;;;;5;35;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"ESTUDIAR,CASA";801,26
"2431";1;;;24/8/2017 0:00:00;1;;;;;2;0;"P.M.";0;0;0;0;0;0;0;0;1;2;2;1;"VER ALGUIEN,HOGAR";207,51
"2432";1;;;24/8/2017 0:00:00;1;;;;;1;30;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"TRABAJO,HOGAR";114,32
"2432";2;;;24/8/2017 0:00:00;1;;;;;6;30;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"ESTUDIO,HOGAR";114,32
"2432";3;;;24/8/2017 0:00:00;1;;;;;5;50;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"TRABAJO,HOGAR";114,32
"2433";1;;;25/8/2017 0:00:00;1;;;;;1;0;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"TRABAJO,HOGAR";29,29
"2433";3;;;25/8/2017 0:00:00;1;;;;;7;10;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"ESTUDIAR,HOGAR";29,29
"2433";4;;;25/8/2017 0:00:00;1;;;;;12;0;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"ESTUDIAR,HOGAR.";29,29
"2434";1;;;24/8/2017 0:00:00;1;;;;;10;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"CENTRO,VER ALGUIEN,CASA";45,47
"2434";2;;;24/8/2017 0:00:00;1;;;;;1;15;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"CLARO,VER ALGUIEN,HOGAR";45,47
"2435";1;;;11/8/2017 0:00:00;1;;;;;11;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"VISITAR A ALGUIEN,HOGAR";75,03
"2435";2;;;11/8/2017 0:00:00;1;;;;;11;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"VISITAR A ALGUIEN,HOGAR";75,03
"2436";1;;;11/8/2017 0:00:00;1;;;;;4;30;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"CITA MEDICA HOGAR";75,03
"2436";2;;;11/8/2017 0:00:00;1;;;;;4;30;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"CITA MEDICA,HOGAR";75,03
"2438";1;;;10/8/2017 0:00:00;1;;;;;10;30;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"CITA MEDICA,HOGAR.";50,97
"2439";1;;;10/8/2017 0:00:00;1;;;;;7;30;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"TRABAJAR, CASA.";19,19
"2439";3;;;10/8/2017 0:00:00;1;;;;;6;50;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"COLEGIO, CASA";19,19
"2439";4;;;10/8/2017 0:00:00;1;;;;;6;50;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"COLEGIO, CASA";19,19
"2440";1;;;11/8/2017 0:00:00;1;;;;;12;30;"P.M.";0;1;1;1;1;1;1;1;0;2;1;2;"KENNEDY, DOSQUEBRAS, HOGAR";58,06
"2440";2;;;11/8/2017 0:00:00;1;;;;;6;15;"A.M.";0;1;1;1;1;1;1;1;0;2;1;2;"LLEVAR AL HIJO AL COLEGIO,CASA";58,06
"2440";3;;;11/8/2017 0:00:00;1;;;;;12;30;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"COLEGIO CASA";58,06
"2440";4;;;11/8/2017 0:00:00;1;;;;;6;15;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"COLEGIO, CASA";58,06
"2441";1;;;9/8/2017 0:00:00;1;;;;;3;0;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"IGLESIA, CASA";34,06
"2441";2;;;9/8/2017 0:00:00;1;;;;;10;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"COLEGIO, CASA";34,06
"2442";1;;;9/8/2017 0:00:00;1;;;;;7;0;"A.M.";0;1;1;1;1;1;1;1;0;2;1;2;"TALLER, CASA, TALLER, CASA, VISITA INTERMEDIOS, HOGAR";35,45
"2442";2;;;9/8/2017 0:00:00;1;;;;;5;0;"A.M.";0;1;1;1;1;1;1;1;0;2;1;2;"VISITA, HOGAR";35,45
"2443";1;;;9/8/2017 0:00:00;1;;;;;12;0;"P.M.";0;1;1;1;1;1;1;0;0;2;1;2;"DEJAR A ALGUIEN, HOGAR, RECOGER A ALGUIEN, HOGAR";25,74
"2443";3;;;9/8/2017 0:00:00;1;;;;;12;0;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"TRABAJAR, HOGAR";25,74
"2443";4;;;9/8/2017 0:00:00;1;;;;;5;55;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"ESTUDIAR, HOGAR";25,74
"2443";5;;;9/8/2017 0:00:00;1;;;;;12;0;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"ESTUDIAR, HOGAR";25,74
"2444";1;;;9/8/2017 0:00:00;1;;;;;8;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"VER ALGUIEN,HOGAR,VER ALGUIEN, HOGAR,VER ALGUIEN, HOGAR, VER A ALGUIEN, HOGAR";38,92
"2444";2;;;9/8/2017 0:00:00;1;;;;;11;30;"A.M.";1;0;0;0;0;0;0;0;0;2;1;2;"COMPRAS, HOGAR";38,92
"2444";3;;;9/8/2017 0:00:00;1;;;;;9;0;"A.M.";0;0;0;0;0;0;0;0;1;2;2;2;"TRABAJAR, HOGAR";38,92
"2445";1;;;9/8/2017 0:00:00;1;;;;;5;30;"A.M.";0;1;1;1;1;1;1;0;0;2;1;2;"TRABAJO, HOGAR";35,45
"2446";2;;;9/8/2017 0:00:00;1;;;;;12;0;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"BUSCAR TRABAJO,CASA";31,28
"2447";1;;;10/8/2017 0:00:00;1;;;;;7;30;"A.M.";0;1;1;1;1;1;1;0;0;2;1;2;"TRABAJAR, ALMORZAR, TRABAJAR, HOGAR, COMPRAR, HOGAR";21,16
"2447";2;;;10/8/2017 0:00:00;1;;;;;6;30;"P.M.";0;0;0;0;0;0;0;0;1;2;2;2;"COMPRAS, HOGAR";21,16
"2448";1;;;5/8/2017 0:00:00;1;;;;;3;0;"P.M.";0;1;1;1;1;1;1;1;0;1;1;2;"TRABAJO, CASA";38,30
"2448";2;;;5/8/2017 0:00:00;1;;;;;7;0;"P.M.";1;1;1;1;1;1;1;1;0;2;2;2;"ÉXITO CUBA, HOGAR";38,30
"2448";3;;;5/8/2017 0:00:00;1;;;;;5;30;"A.M.";0;1;1;1;1;1;1;1;0;2;1;2;"TRABAJO,  HOGAR, CC UNICO, HOGAR";38,30
"2448";4;;;5/8/2017 0:00:00;1;;;;;7;15;"A.M.";0;1;1;1;1;1;1;1;0;1;1;2;"COLEGIO,CASA";38,30
"2449";1;;;10/8/2017 0:00:00;1;;;;;9;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"CENTRO VIDA, HOGAR";21,16
"2450";1;;;10/8/2017 0:00:00;1;;;;;7;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"HOSPITAL, HOGAR, TIENDA, HOGAR.";131,19
"2451";2;;;10/8/2017 0:00:00;1;;;;;9;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"CENTRO VIDA, HOGAR";21,16
"2452";2;;;10/8/2017 0:00:00;1;;;;;5;0;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"ESTUDIAR. HOGAR";33,74
"2453";1;;;10/8/2017 0:00:00;1;;;;;11;30;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"ALMORZAR, HOGAR";35,41
"2454";2;;;10/8/2017 0:00:00;1;;;;;12;30;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"TRAMITES,HOGAR";32,06
"2455";1;;;10/8/2017 0:00:00;1;;;;;6;50;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"LLEVAR A ALGUIEN, HOGAR,BUSCAR A A ALGUIEN, HOGAR, LUGAR DE CULTO, HOGAR";44,84
"2456";1;;;10/8/2017 0:00:00;1;;;;;11;40;"A.M.";0;0;0;0;0;0;0;0;1;2;1;2;"COMER, HOGAR, VER A ALGUIEN, HOGAR, RECREACION, HOGAR";41,86
"2456";2;;;10/8/2017 0:00:00;1;;;;;10;30;"A.M.";0;1;1;1;1;1;0;0;0;2;1;2;"TRABAJAR,COMER, TRABAJAR, VER A ALGUIEN, RECREACION, HOGAR";41,86
"2456";3;;;10/8/2017 0:00:00;1;;;;;5;30;"P.M.";0;0;0;0;0;0;0;0;1;2;1;2;"TRABAJAR";41,86
"2457";1;;;10/8/2017 0:00:00;1;;;;;7;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"DEJAR ALGUIEN, HOGAR";35,91
"2457";2;;;10/8/2017 0:00:00;1;;;;;6;30;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"TRABAJAR";35,91
"2457";3;;;10/8/2017 0:00:00;1;;;;;7;0;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"VER A AGUIEN HOGAR";35,91
"2457";4;;;10/8/2017 0:00:00;1;;;;;7;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"COLEGIO, HOGAR";35,91
"2457";5;;;10/8/2017 0:00:00;1;;;;;7;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"ESTUDIAR, HOGAR";35,91
"2458";1;;;9/8/2017 0:00:00;1;;;;;2;0;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"CITA MEDICA, HOGAR";53,71
"2458";2;;;9/8/2017 0:00:00;1;;;;;2;0;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"ACOMPAÑAR A ALGUIEN AL MEDICO,HOGAR";53,71
"2458";3;;;9/8/2017 0:00:00;1;;;;;6;0;"A.M.";0;0;0;0;0;0;0;0;1;2;2;2;"UNIVERSIDAD, CUBA, HOGAR";53,71
"2459";1;;;9/8/2017 0:00:00;1;;;;;8;0;"A.M.";0;1;1;1;1;1;1;1;0;2;1;2;"RECIBIR ATENCION MEDICA, HOGAR, TRABAJAR, HOGAR";35,41
"2460";1;;;12/8/2017 0:00:00;1;;;;;7;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"TRABAJAR,ESTUDIAR";17,68
"2460";3;;;12/8/2017 0:00:00;1;;;;;6;45;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"ESTUDIA,HOGAR.";17,68
"2460";4;;;12/8/2017 0:00:00;1;;;;;6;45;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"ESTUDIAR,HOGAR.";17,68
"2461";2;;;16/8/2017 0:00:00;1;;;;;9;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"CLINICA COMFAMILIAR,HOGAR";27,89
"2461";5;;;16/8/2017 0:00:00;1;;;;;12;20;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"COLEGIO,HOGAR";27,89
"2461";6;;;16/8/2017 0:00:00;1;;;;;12;20;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"COLEGIO,HOGAR";27,89
"2461";7;;;16/8/2017 0:00:00;1;;;;;7;25;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"JARDIN,HOGAR";27,89
"2462";1;;;16/8/2017 0:00:00;1;;;;;7;30;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"TRAMITES, CENTRO ACOMPAÑAR, HOGAR";68,62
"2462";2;;;16/8/2017 0:00:00;1;;;;;11;30;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"CITA MEDICA, HOGAR";68,62
"2462";3;;;16/8/2017 0:00:00;1;;;;;6;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"ESTUDIAR, HOGAR";68,62
"2463";1;;;17/8/2017 0:00:00;1;;;;;7;30;"A.M.";0;1;1;1;1;1;1;1;0;1;2;2;"TRABAJO,HOGAR";42,83
"2463";3;;;17/8/2017 0:00:00;1;;;;;11;30;"A.M.";1;0;0;0;0;0;0;0;0;2;2;1;"ESTUDIO,HOGAR";42,83
"2463";4;;;17/8/2017 0:00:00;1;;;;;11;30;"A.M.";1;0;0;0;0;0;0;0;0;2;2;1;"ESTUDIO,HOGAR";42,83
"2464";1;;;17/8/2017 0:00:00;1;;;;;7;45;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"DEJAR  ALGUIEN,HOHAR";72,70
"2464";3;;;17/8/2017 0:00:00;1;;;;;7;45;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"ESTUDIO,HOGAR";72,70
"2465";1;;;18/8/2017 0:00:00;1;;;;;5;0;"A.M.";0;1;1;1;1;1;1;1;0;1;2;2;"COMPRAS,HOGAR,CITA MEDICA,HOGAR";64,13
"2465";3;;;18/8/2017 0:00:00;1;;;;;10;0;"A.M.";0;1;1;1;1;1;1;1;0;2;1;2;"TRAMITES,HOGAR,TRAMITES,HOGAR";64,13
"2465";4;;;18/8/2017 0:00:00;1;;;;;2;30;"P.M.";0;1;1;1;1;1;1;1;0;1;1;2;"CITA MEDICA,HOGAR";64,13
"2466";1;;;16/8/2017 0:00:00;1;;;;;10;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"TRAMITES, COMPRAS, HOGAR, COMPRAS, HOGAR";99,72
"2466";3;;;16/8/2017 0:00:00;1;;;;;12;0;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"ESTUDIAR, HOGAR";99,72
"2467";1;;;16/8/2017 0:00:00;1;;;;;4;15;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"RECIBIR ATENCION MEDICA,HOGAR";53,53
"2467";4;;;16/8/2017 0:00:00;1;;;;;6;30;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"ESTUDIO,HOGAR";53,53
"2468";2;;;16/8/2017 0:00:00;1;;;;;3;30;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"TRAMITES HOGAR";123,28
"2469";1;;;18/8/2017 0:00:00;1;;;;;1;30;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"VER ALGUIEN,CASA";73,18
"2469";2;;;18/8/2017 0:00:00;1;;;;;6;50;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"ESTUDIO,VOLVER A CASA";73,18
"2469";3;;;18/8/2017 0:00:00;1;;;;;6;50;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"ESTUDIAR,CASA";73,18
"2469";4;;;18/8/2017 0:00:00;1;;;;;6;50;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"ESTUDIA,CASA,VER A ALGUIEN,CASA";73,18
"2470";1;;;16/8/2017 0:00:00;1;;;;;1;0;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"DEJAR A ALGUIEN,HOGAR.";30,17
"2470";2;;;16/8/2017 0:00:00;1;;;;;1;0;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"MEDICO,HOGAR";30,17
"2471";1;;;24/8/2017 0:00:00;1;;;;;2;0;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"CENTRO,MERCAMAS,HOGAR,SUPER INTER,HOGAR";291,68
"2472";2;;;18/8/2017 0:00:00;1;;;;;5;0;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"IGLESIA,HOGAR";46,23
"2473";1;;;19/8/2017 0:00:00;1;;;;;2;0;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"HOSPITAL,TRABAJAR";25,90
"2474";1;;;24/8/2017 0:00:00;1;;;;;1;0;"P.M.";0;1;1;1;1;1;1;1;0;1;2;2;"TRAMITES,HOGAR,RECOGER ALGUIEN,HOGAR";260,47
"2474";2;;;24/8/2017 0:00:00;1;;;;;4;0;"P.M.";0;1;1;1;1;1;1;1;0;1;2;2;"DEJAR ALGUIEN,CASA";260,47
"2474";3;;;24/8/2017 0:00:00;1;;;;;6;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"ESTUDIAR,CASA,RECREACION,CASA";260,47
"2474";4;;;24/8/2017 0:00:00;1;;;;;6;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"ESTUDIAR,HOGAR";260,47
"2475";1;;;24/8/2017 0:00:00;1;;;;;11;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"MEDICO,VISITAR UN FAMILIAR,HOGAR";112,79
"2475";2;;;24/8/2017 0:00:00;1;;;;;8;0;"A.M.";0;1;1;1;1;1;1;0;0;1;2;2;"2TRABAJO,HOGAR,TRABAJO,HOGAR";112,79
"2475";3;;;24/8/2017 0:00:00;1;;;;;7;0;"A.M.";0;1;1;1;1;1;1;0;0;1;2;2;"TRABAJO,HOGAR";112,79
"2476";1;;;29/8/2017 0:00:00;1;;;;;10;0;"A.M.";0;0;0;0;0;0;0;0;1;2;1;2;"TRAMITES HOGAR";216,13
"2476";3;;;29/8/2017 0:00:00;1;;;;;10;0;"A.M.";0;0;0;0;0;0;0;0;1;2;1;2;"TRABAJAR,HOGAR.";216,13
"2477";1;;;24/8/2017 0:00:00;1;;;;;1;50;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"CITA MEDICA,CENTRO,HOGAR";145,36
"2477";2;;;24/8/2017 0:00:00;1;;;;;1;50;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"ACOMPAÑAR ALGUIEN,VERALGUIEN,HOGAR";145,36
"2478";2;;;17/8/2017 0:00:00;1;;;;;6;40;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"ESTUDIO,HOGAR";78,60
"2479";1;;;17/8/2017 0:00:00;1;;;;;11;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"CITA MEDICA,VISITAR  ALGUIEN,HOGAR";104,68
"2480";1;;;17/8/2017 0:00:00;1;;;;;6;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"TRABAJO,HOGAR";87,88
"2480";2;;;17/8/2017 0:00:00;1;;;;;6;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"TRABAJO,HOGAR";87,88
"2480";3;;;17/8/2017 0:00:00;1;;;;;6;45;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"ESTUDIO,HOGAR";87,88
"2481";2;;;18/8/2017 0:00:00;1;;;;;5;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"TRABAJO,HOGAR";30,38
"2481";3;;;18/8/2017 0:00:00;1;;;;;7;0;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"ESTUDIAR,HOGAR,CENTRO,HOGAR";30,38
"2481";4;;;18/8/2017 0:00:00;1;;;;;6;45;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"ESTUDIO,HOGAR,COLEGIO,HOGAR";30,38
"2482";2;;;16/8/2017 0:00:00;1;;;;;7;0;"A.M.";0;1;1;1;1;1;1;0;0;2;2;1;"ESTUDIO,HOGAR";214,57
"2482";3;;;16/8/2017 0:00:00;1;;;;;6;20;"A.M.";0;1;1;1;1;1;1;0;0;1;2;2;"TRABAJAR,HOGAR";214,57
"2483";1;;;12/8/2017 0:00:00;1;;;;;7;30;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"ROCIO, ALTO CASA LAS 5, ESCUELA REMINGIO ANTONIOCAÑARFE ROCIO HOGAR, ESCUELA REMINGIO ANTONIOCAÑARFE HOGAR ROCIO ALTO SACAS LA 5 ROCIO ALTO CASAS 099";305,13
"2483";2;;;12/8/2017 0:00:00;1;;;;;12;50;"P.M.";1;0;0;0;0;0;0;0;0;2;2;2;"ESCUELA REMEGIO ANTONIO CAÑORTE ROCIO HOGAR ROCIO ALTO CASA 195";305,13
"2484";1;;;15/8/2017 0:00:00;1;;;;;9;30;"A.M.";1;0;0;0;0;0;0;0;0;2;2;2;"HOSPITAL SAN JORGE, HOGAR";150,34
